//gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,time
-0.002528,-0.000607,0.004018,-0.031793,0.011157,1.009326,39466.877293
-0.000397,-0.002737,0.006149,-0.001032,0.048419,1.019946,39466.882259
-0.002528,0.000459,0.000822,0.001074,0.032855,1.001636,39466.887295
-0.002528,0.000459,-0.003439,-0.033075,-0.023084,0.984607,39466.892261
-0.003593,-0.001672,-0.006634,-0.052942,-0.046888,0.985339,39466.897296
0.000668,0.001524,0.002953,-0.040399,-0.004865,1.009967,39466.902256
-0.000397,-0.004868,0.000822,-0.005609,0.045581,1.008136,39466.907295
-0.001462,-0.000607,-0.000243,0.002722,0.047595,0.998156,39466.912261
-0.000397,-0.003803,-0.004504,-0.028589,-0.002576,0.979663,39466.917296
0.001733,0.003654,0.002953,-0.050653,-0.048627,0.974811,39466.922253
0.000668,-0.002737,-0.001308,-0.044977,-0.020795,0.988818,39466.927296
-0.001462,-0.003803,0.005083,-0.019525,0.028460,1.008685,39466.932255
0.003864,0.001524,0.007214,-0.003229,0.054828,1.005572,39466.937297
-0.002528,0.003654,0.002953,-0.016321,0.013995,0.992572,39466.941286
-0.002528,0.003654,0.002953,-0.041040,-0.036908,0.982776,39466.946261
-0.000397,0.003654,-0.004504,-0.041040,-0.036908,0.982776,39466.947307
-0.000397,0.003654,-0.004504,-0.048090,-0.032697,0.995501,39466.952260
0.005994,-0.001672,-0.001308,-0.032343,0.020221,1.018023,39466.956259
0.004929,0.002589,0.004018,0.001806,0.056842,1.011157,39466.961342
-0.000397,-0.002737,0.006149,-0.002863,0.030291,0.993396,39466.966260
0.002799,0.000459,-0.005569,-0.032709,-0.029218,0.981677,39466.971284
-0.001462,0.003654,-0.003439,-0.051660,-0.045606,0.995593,39466.976254
0.001733,-0.001672,0.000822,-0.039850,-0.003217,1.006488,39466.981288
-0.000397,-0.000607,0.002953,-0.008539,0.044940,1.009601,39466.986258
-0.000397,-0.003803,0.005083,-0.007257,0.037799,1.002643,39466.991267
0.002799,0.001524,-0.002373,-0.026026,-0.018598,0.983416,39466.996257
-0.000397,0.002589,-0.005569,-0.044611,-0.050183,0.983600,39467.001268
-0.002528,-0.000607,-0.003439,-0.042597,-0.009443,1.005664,39467.006279
-0.007854,-0.002737,-0.000243,-0.014948,0.037616,1.008777,39467.011261
0.005994,-0.002737,0.007214,-0.000665,0.051898,0.994403,39467.016286
0.000668,-0.000607,0.001888,-0.023554,0.004382,0.984881,39467.021267
-0.002528,0.000459,-0.002373,-0.044611,-0.043042,0.979205,39467.026283
-0.002528,-0.000607,-0.004504,-0.046900,-0.027204,0.990832,39467.031262
-0.004658,-0.000607,0.001888,-0.028406,0.027636,1.009143,39467.036286
0.000668,-0.001672,0.004018,-0.003961,0.051165,1.009143,39467.041261
0.000668,0.001524,0.006149,-0.010462,0.019488,0.990375,39467.046290
-0.000397,-0.001672,-0.000243,-0.040399,-0.030866,0.977374,39467.051262
0.002799,0.001524,-0.003439,-0.045801,-0.036908,0.982226,39467.056282
-0.004658,0.000459,-0.001308,-0.032434,0.008868,1.014361,39467.061261
-0.000397,0.000459,0.002953,-0.007074,0.048419,1.012530,39467.066280
-0.000397,-0.002737,-0.000243,-0.004877,0.034045,0.994586,39467.071258
-0.000397,0.002589,0.006149,-0.032068,-0.023175,0.993213,39467.076284
-0.002528,-0.000607,-0.003439,-0.042963,-0.047071,0.991107,39467.081264
0.000668,0.003654,-0.005569,-0.038294,-0.007611,1.012897,39467.086285
-0.001462,0.000459,0.000822,-0.009180,0.039996,1.008777,39467.091263
-0.000397,-0.001672,0.004018,0.002539,0.039355,0.993670,39467.096281
-0.002528,-0.001672,0.004018,-0.018701,-0.004865,0.982318,39467.101258
-0.002528,0.001524,0.000822,-0.038019,-0.044049,0.976733,39467.106288
-0.002528,-0.002737,-0.001308,-0.043787,-0.022260,0.991382,39467.111259
-0.001462,0.000459,-0.000243,-0.020807,0.030658,1.005206,39467.116284
-0.000397,-0.003803,0.000822,-0.002497,0.050158,0.988177,39467.121260
-0.003593,-0.002737,0.006149,-0.017420,0.015918,0.987445,39467.126295
0.000668,-0.001672,0.000822,-0.040216,-0.036725,0.973254,39467.131262
-0.000397,-0.001672,0.004018,-0.045435,-0.033338,0.987811,39467.136256
0.002799,0.005785,-0.002373,-0.026026,0.021594,1.008594,39467.141292
0.002799,-0.000607,-0.003439,-0.003229,0.055011,1.011798,39467.146258
0.002799,-0.000607,0.002953,-0.015955,0.029284,0.998797,39467.151291
0.003864,0.001524,0.001888,-0.034723,-0.027661,0.970324,39467.156260
-0.001462,0.002589,0.001888,-0.046625,-0.051191,0.985339,39467.161295
0.002799,0.001524,-0.004504,-0.036371,-0.003949,1.015002,39467.166254
-0.000397,0.001524,-0.002373,-0.009088,0.046679,1.014453,39467.171287
0.000668,0.000459,0.001888,0.001990,0.042834,1.002276,39467.176256
0.003864,0.000459,0.002953,-0.018793,-0.010633,0.982867,39467.181295
0.001733,0.002589,0.001888,-0.044794,-0.045606,0.990008,39467.186259
-0.001462,0.001524,-0.002373,-0.040033,-0.013471,1.001086,39467.191289
-0.000397,0.000459,-0.000243,-0.014307,0.039080,1.006030,39467.196253
-0.004658,-0.001672,-0.002373,0.001532,0.048419,1.004565,39467.201291
0.000668,-0.002737,0.004018,-0.015589,0.003375,0.988177,39467.206260
0.002799,-0.003803,0.000822,-0.042230,-0.044416,0.978930,39467.211289
-0.000397,0.002589,0.001888,-0.049738,-0.033521,0.984698,39467.216264
-0.000397,0.000459,-0.003439,-0.032526,0.016742,0.990466,39467.221293
-0.001462,0.000459,-0.002373,-0.003595,0.052813,0.996325,39467.226260
-0.002528,-0.001672,0.000822,-0.010278,0.025622,0.983142,39467.231290
0.002799,-0.004868,0.004018,-0.038751,-0.032148,0.979297,39467.236260
0.002799,0.000459,0.000822,-0.051569,-0.041669,0.986621,39467.241299
-0.000397,0.004720,0.001888,-0.033350,0.009234,1.002551,39467.246256
-0.001462,0.004720,-0.007700,-0.006067,0.054919,1.019946,39467.251289
0.000668,-0.000607,-0.000243,-0.007166,0.044848,0.994861,39467.256257
-0.001462,0.001524,-0.000243,-0.032617,-0.016309,0.987262,39467.261268
0.001733,-0.000607,0.004018,-0.046716,-0.048719,0.983050,39467.266281
0.002799,0.000459,-0.000243,-0.040308,-0.015851,1.012622,39467.271263
0.002799,0.000459,-0.002373,-0.014765,0.036792,1.015094,39467.276292
0.003864,-0.000607,-0.003439,0.002081,0.046771,0.983600,39467.281267
0.002799,0.005785,-0.000243,-0.021265,-0.000745,0.981585,39467.286287
0.000668,-0.003803,0.008279,-0.047815,-0.047620,0.976458,39467.291262
-0.001462,0.000459,0.000822,-0.043054,-0.026838,0.996051,39467.296291
-0.000397,0.004720,-0.001308,-0.020075,0.027087,1.008136,39467.301264
-0.000397,0.003654,-0.004504,0.005377,0.053546,0.997607,39467.306288
-0.000397,0.000459,0.002953,-0.014490,0.017749,1.001727,39467.311263
-0.001462,-0.002737,-0.001308,-0.030237,-0.027204,0.989825,39467.316282
0.003864,0.000459,0.005083,-0.029413,0.015277,1.011432,39467.321267
0.003864,0.000459,0.002953,-0.003137,0.050708,1.009784,39467.326283
0.001733,0.001524,-0.006634,-0.003412,0.025164,0.999988,39467.331263
-0.000397,0.000459,-0.003439,-0.031610,-0.026838,0.974994,39467.336287
-0.006789,-0.002737,-0.001308,-0.046442,-0.050458,0.972979,39467.341263
0.001733,-0.003803,0.006149,-0.037103,-0.010175,1.000995,39467.346284
-0.000397,-0.000607,0.007214,-0.013849,0.042926,1.001544,39467.351258
-0.002528,-0.000607,-0.001308,-0.010919,0.044940,1.000354,39467.356291
-0.003593,0.001524,-0.002373,-0.025202,0.000445,0.980761,39467.361260
0.002799,0.001524,-0.000243,-0.042597,-0.039106,0.988635,39467.366283
-0.000397,-0.000607,0.006149,-0.042871,-0.010358,1.008227,39467.371266
0.003864,-0.001672,0.001888,-0.024561,0.034411,1.010791,39467.376293
0.004929,0.000459,0.001888,-0.001856,0.055468,1.000171,39467.381263
0.001733,0.003654,-0.006634,-0.014673,0.012713,0.982501,39467.386287
0.001733,0.003654,-0.004504,-0.040766,-0.044324,0.993213,39467.391286
-0.002528,0.001524,0.005083,-0.048273,-0.041578,1.004016,39467.396257
-0.000397,-0.003803,0.001888,-0.028681,0.007586,0.999347,39467.401288
0.002799,-0.000607,-0.001308,-0.001306,0.045306,1.012347,39467.406260
-0.001462,0.006850,-0.001308,-0.007166,0.028186,0.999164,39467.411296
-0.003593,0.001524,-0.006634,-0.034540,-0.030042,0.993396,39467.416257
0.000668,0.000459,-0.001308,-0.041864,-0.039380,0.986712,39467.421295
0.000668,-0.004868,0.007214,-0.032709,-0.003308,1.014453,39467.426258
-0.003593,-0.001672,0.006149,-0.004968,0.046679,1.022418,39467.431292
-0.000397,0.001524,0.002953,-0.002680,0.040271,0.996142,39467.436262
-0.000397,-0.004868,-0.006634,-0.033899,-0.013379,0.985980,39467.441293
-0.003593,0.001524,-0.002373,-0.043054,-0.046064,0.979114,39467.446258
-0.000397,-0.001672,-0.003439,-0.039209,-0.014569,1.003192,39467.451287
0.000668,-0.002737,0.002953,-0.017694,0.036242,1.014911,39467.456259
0.001733,-0.002737,0.002953,-0.002680,0.051898,0.990741,39467.461290
0.002799,0.001524,-0.003439,-0.023554,0.007678,0.980578,39467.466261
0.004929,0.002589,-0.004504,-0.043970,-0.043042,0.979022,39467.471294
0.002799,0.000459,-0.006634,-0.048822,-0.030957,0.997607,39467.476261
0.001733,-0.000607,0.001888,-0.032160,0.021685,1.011157,39467.481292
0.003864,-0.000607,0.004018,-0.002313,0.051989,0.998248,39467.486257
-0.001462,-0.000607,0.000822,-0.011011,0.019122,1.001361,39467.491297
-0.000397,0.005785,-0.001308,-0.036188,-0.034528,0.986896,39467.496259
-0.002528,-0.002737,-0.006634,-0.051477,-0.047712,0.997607,39467.501292
0.000668,0.001524,0.001888,-0.031519,0.009143,1.002917,39467.506261
0.002799,-0.001672,0.004018,-0.000940,0.055468,0.998523,39467.511264
0.001733,-0.000607,0.001888,-0.007715,0.037982,1.000445,39467.516264
0.007060,0.004720,-0.003439,-0.033624,-0.021070,0.977557,39467.521271
-0.000397,-0.003803,-0.002373,-0.047266,-0.051374,0.979388,39467.526286
0.004929,0.001524,-0.001308,-0.037836,-0.010907,1.006305,39467.530315
0.004929,0.001524,-0.001308,-0.012750,0.042376,1.011981,39467.535272
0.002799,-0.000607,0.004018,-0.012750,0.042376,1.011981,39467.536292
-0.003593,0.000459,0.006149,-0.004511,0.044299,1.009509,39467.540316
-0.003593,0.000459,0.006149,-0.022180,0.002551,0.970233,39467.545280
-0.002528,-0.002737,-0.000243,-0.022180,0.002551,0.970233,39467.546291
0.000668,0.001524,-0.002373,-0.042871,-0.049817,0.984057,39467.550313
-0.004658,0.005785,-0.004504,-0.038019,-0.022535,1.004565,39467.555275
-0.002528,-0.003803,0.005083,-0.022272,0.024981,1.012347,39467.560317
0.003864,-0.001672,0.002953,0.000616,0.053729,1.001086,39467.565280
0.001733,-0.000607,0.001888,-0.010278,0.017932,0.979297,39467.570321
0.000668,-0.001672,0.000822,-0.043146,-0.039472,0.985522,39467.575273
-0.000397,0.000459,-0.005569,-0.051477,-0.035901,0.996142,39467.580316
-0.000397,-0.001672,0.005083,-0.036279,0.017382,1.005023,39467.585272
-0.002528,-0.002737,0.000822,-0.002405,0.048419,1.011798,39467.590316
0.004929,0.000459,0.001888,-0.001947,0.031756,0.998614,39467.595284
0.003864,0.000459,0.001888,-0.038934,-0.023633,0.991656,39467.600317
0.001733,0.000459,-0.005569,-0.049005,-0.039197,0.973620,39467.605275
0.000668,-0.000607,-0.004504,-0.038294,-0.005323,0.992572,39467.610312
-0.007854,0.000459,0.002953,-0.006159,0.047412,1.009875,39467.615273
0.002799,0.003654,0.004018,0.000891,0.049243,0.997699,39467.620311
-0.001462,-0.004868,0.006149,-0.025934,-0.008161,0.985888,39467.625275
0.003864,0.002589,-0.001308,-0.046259,-0.047437,0.980121,39467.630311
-0.000397,0.003654,-0.004504,-0.044702,-0.019880,0.998980,39467.635284
-0.005724,-0.001672,-0.000243,-0.021448,0.034503,1.017474,39467.640290
0.002799,-0.000607,0.001888,-0.000116,0.054004,0.991107,39467.645304
0.001733,-0.000607,-0.000243,-0.014124,0.010699,0.981769,39467.650288
0.001733,0.000459,0.002953,-0.035913,-0.040754,0.976458,39467.655300
-0.005724,0.000459,-0.001308,-0.041040,-0.031415,1.003284,39467.660287
-0.003593,-0.001672,-0.001308,-0.029047,0.021594,1.017108,39467.665300
-0.000397,-0.002737,-0.000243,-0.003229,0.049243,0.996875,39467.670289
0.004929,0.001524,0.005083,-0.010645,0.022967,0.986346,39467.675303
0.000668,0.000459,0.002953,-0.036646,-0.035627,0.982043,39467.680288
0.001733,0.003654,0.001888,-0.049188,-0.041944,0.991839,39467.685308
0.001733,-0.003803,-0.003439,-0.038294,0.006945,1.004016,39467.690285
0.003864,0.001524,-0.000243,-0.005152,0.051806,1.002826,39467.695305
0.000668,-0.000607,0.000822,-0.000574,0.045398,1.009875,39467.700289
0.002799,-0.000607,0.002953,-0.028589,-0.015302,0.987445,39467.705312
0.001733,-0.002737,-0.000243,-0.051019,-0.046979,0.977008,39467.710291
0.000668,0.002589,-0.003439,-0.043695,-0.017041,0.992572,39467.715306
-0.002528,0.000459,-0.003439,-0.018610,0.036883,1.011065,39467.720292
-0.001462,-0.003803,0.004018,-0.001856,0.050616,1.002917,39467.725299
0.000668,0.000459,-0.000243,-0.016413,-0.001111,0.977374,39467.730288
0.000668,-0.001672,0.002953,-0.041956,-0.048719,0.981036,39467.735301
0.004929,0.000459,-0.002373,-0.041132,-0.025556,1.000354,39467.740296
-0.002528,0.003654,-0.003439,-0.025018,0.030017,1.006122,39467.745301
-0.001462,0.000459,-0.002373,-0.003961,0.053729,0.996325,39467.750289
0.003864,-0.001672,0.002953,-0.013300,0.020770,0.975451,39467.755309
-0.005724,0.001524,0.004018,-0.038751,-0.041578,0.978015,39467.760303
-0.002528,-0.001672,-0.000243,-0.047998,-0.037458,0.994311,39467.765308
0.001733,-0.001672,-0.006634,-0.038751,0.011889,1.004748,39467.770310
0.003864,-0.003803,-0.003439,-0.008539,0.050158,0.996142,39467.775280
-0.001462,0.004720,-0.002373,-0.003870,0.036883,0.983600,39467.780312
-0.001462,-0.003803,-0.000243,-0.035547,-0.020612,0.983233,39467.785274
-0.000397,0.001524,0.006149,-0.054224,-0.041120,0.980304,39467.790318
-0.000397,0.000459,-0.003439,-0.040125,-0.003034,0.994586,39467.795278
-0.000397,0.006850,-0.003439,-0.006616,0.046130,1.012713,39467.800318
-0.004658,-0.004868,-0.002373,0.002630,0.044848,1.006396,39467.805277
0.002799,-0.000607,0.002953,-0.028406,-0.006971,0.987719,39467.810314
-0.000397,0.000459,0.005083,-0.046991,-0.048169,0.971881,39467.815276
0.002799,0.000459,-0.001308,-0.042597,-0.027021,0.997333,39467.820320
0.001733,0.000459,-0.001308,-0.021814,0.034137,1.025531,39467.825276
-0.002528,-0.002737,-0.002373,0.001074,0.050982,1.003741,39467.830321
-0.001462,-0.000607,-0.000243,-0.018335,0.006762,0.988818,39467.835276
0.001733,-0.000607,0.005083,-0.035639,-0.039197,0.970782,39467.840317
0.002799,-0.001672,0.006149,-0.043329,-0.039563,0.999255,39467.845279
0.000668,-0.001672,-0.004504,-0.028772,0.017657,1.006213,39467.850316
-0.001462,0.001524,-0.001308,-0.005152,0.047229,0.993762,39467.855280
0.000668,-0.000607,-0.000243,-0.009363,0.026904,0.992572,39467.860317
0.000668,0.002589,0.004018,-0.030145,-0.030133,0.989276,39467.865271
0.002799,-0.003803,0.002953,-0.045252,-0.044873,0.993396,39467.870317
0.002799,0.001524,-0.000243,-0.039209,0.000903,1.007312,39467.875280
0.004929,0.003654,-0.005569,-0.005518,0.048236,0.993487,39467.880321
0.002799,0.001524,-0.001308,-0.028497,-0.009076,0.979571,39467.885276
0.001733,-0.001672,0.002953,-0.051019,-0.052015,0.984240,39467.890312
-0.000397,-0.001672,0.004018,-0.040582,-0.013745,0.995776,39467.895305
-0.001462,-0.001672,0.004018,-0.016229,0.030474,1.008410,39467.900293
0.000668,0.002589,-0.004504,-0.001123,0.050525,1.014636,39467.905305
-0.001462,0.002589,-0.001308,-0.020075,0.009234,0.987628,39467.910287
0.001733,-0.001672,-0.000243,-0.042780,-0.046338,0.979754,39467.915308
-0.001462,-0.001672,0.000822,-0.041773,-0.028302,1.003192,39467.920290
-0.004658,0.001524,0.008279,-0.023462,0.020678,1.021228,39467.925303
0.002799,-0.000607,0.004018,-0.001673,0.057483,1.024249,39467.930293
0.002799,0.001524,-0.002373,-0.005976,0.024340,0.980212,39467.935312
0.000668,0.001524,-0.003439,-0.037653,-0.039838,0.982776,39467.940285
0.003864,0.002589,-0.003439,-0.049097,-0.041944,0.995776,39467.945300
0.000668,-0.001672,0.004018,-0.040308,0.003375,1.005389,39467.950290
-0.000397,-0.004868,0.004018,-0.007715,0.048327,1.003284,39467.955296
0.001733,0.004720,-0.003439,0.001623,0.037341,0.997149,39467.960293
0.000668,0.001524,-0.002373,-0.031153,-0.018964,1.004748,39467.965307
0.001733,-0.003803,-0.002373,-0.050928,-0.043134,0.981769,39467.970271
-0.001462,-0.003803,0.004018,-0.043421,-0.006147,0.988727,39467.975305
0.005994,-0.000607,0.002953,-0.014307,0.042926,1.007770,39467.980283
0.000668,-0.000607,-0.002373,0.002814,0.050341,1.001178,39467.985304
-0.000397,-0.000607,-0.003439,-0.023828,-0.003492,0.999713,39467.990288
0.001733,0.004720,-0.002373,-0.047449,-0.041578,0.980487,39467.995312
0.002799,-0.001672,0.000822,-0.049280,-0.027661,0.993304,39468.000293
-0.001462,0.002589,0.006149,-0.023737,0.024340,1.017291,39468.005304
0.003864,0.003654,0.002953,-0.001306,0.049426,1.000171,39468.010286
0.001733,0.003654,-0.002373,-0.015314,0.013446,0.985614,39468.015316
-0.003593,0.003654,-0.002373,-0.031976,-0.037458,0.970782,39468.020302
0.001733,-0.001672,-0.005569,-0.044519,-0.040570,1.002002,39468.025278
0.000668,0.002589,0.004018,-0.033350,0.012530,1.028735,39468.030319
0.000668,-0.002737,0.001888,-0.006616,0.055651,1.004931,39468.035278
0.002799,0.000459,0.001888,-0.010645,0.033130,0.990466,39468.040322
-0.001462,0.002589,-0.002373,-0.029871,-0.025098,0.982593,39468.045276
0.001733,0.000459,-0.003439,-0.046442,-0.046704,0.992846,39468.050315
-0.002528,-0.000607,0.002953,-0.039667,-0.003858,1.012073,39468.055280
0.001733,-0.002737,0.007214,-0.007349,0.046222,0.997516,39468.060311
-0.000397,-0.000607,0.002953,0.003271,0.043383,1.005389,39468.065276
0.003864,0.001524,0.000822,-0.021448,-0.002668,0.983691,39468.070317
0.004929,-0.001672,-0.006634,-0.051935,-0.050916,0.985705,39468.075283
0.002799,0.001524,-0.001308,-0.048364,-0.016675,0.987445,39468.080316
-0.003593,-0.004868,0.005083,-0.026392,0.032031,1.001361,39468.085275
-0.001462,0.002589,0.001888,-0.000482,0.053820,1.011432,39468.090318
-0.003593,0.001524,0.006149,-0.015772,0.009875,0.986987,39468.095279
0.002799,0.001524,-0.002373,-0.040125,-0.040113,0.976916,39468.100313
0.001733,0.004720,-0.002373,-0.045526,-0.029493,0.998523,39468.105278
0.000668,0.000459,0.000822,-0.025751,0.020953,1.014636,39468.110319
0.001733,0.000459,-0.000243,-0.005976,0.051623,1.016925,39468.115275
-0.000397,0.002589,-0.000243,-0.008539,0.031573,0.980670,39468.120314
-0.004658,0.000459,-0.000243,-0.039758,-0.039014,0.990649,39468.125272
0.000668,0.003654,-0.003439,-0.039118,-0.042127,0.999072,39468.130326
0.001733,-0.001672,-0.003439,-0.032984,0.000537,1.015643,39468.135277
-0.000397,-0.000607,0.004018,-0.009638,0.048785,1.007495,39468.140316
0.001733,-0.001672,0.002953,-0.002680,0.035510,0.985339,39468.145278
-0.001462,0.001524,0.000822,-0.022821,-0.018598,0.985980,39468.150321
0.000668,0.003654,-0.002373,-0.046900,-0.045240,0.992572,39468.155305
-0.001462,-0.003803,-0.003439,-0.042963,-0.013562,0.994677,39468.159301
-0.001462,-0.003803,-0.003439,-0.013117,0.037066,0.996966,39468.164272
0.003864,-0.003803,-0.001308,-0.013117,0.037066,0.996966,39468.165312
0.002799,-0.001672,0.005083,0.000342,0.051440,0.985064,39468.169300
0.003864,-0.001672,0.000822,-0.031061,0.006854,0.987353,39468.174278
0.000668,-0.000607,-0.000243,-0.048181,-0.039930,0.967029,39468.179303
-0.000397,0.001524,-0.002373,-0.045435,-0.032880,0.990375,39468.184270
-0.003593,0.005785,-0.000243,-0.018244,0.029651,1.022418,39468.189302
-0.001462,-0.000607,-0.001308,0.001074,0.057757,1.016101,39468.194270
0.002799,0.001524,0.007214,-0.017328,0.021319,0.993304,39468.199305
0.000668,-0.000607,-0.003439,-0.036829,-0.032972,0.971881,39468.204273
0.005994,0.002589,0.002953,-0.041498,-0.044233,0.993854,39468.209308
-0.002528,0.001524,-0.001308,-0.030237,0.006671,1.023700,39468.214273
0.001733,-0.004868,-0.004504,-0.003687,0.046496,1.006305,39468.219307
-0.000397,0.000459,0.010410,-0.004968,0.027270,0.989642,39468.224271
-0.003593,-0.001672,0.000822,-0.026117,-0.024732,0.984424,39468.229311
-0.004658,0.003654,-0.003439,-0.045984,-0.050367,0.998431,39468.234268
-0.002528,-0.000607,-0.004504,-0.042597,-0.001203,1.003100,39468.239301
0.000668,0.000459,0.000822,-0.013300,0.048877,0.992480,39468.244271
-0.000397,0.000459,-0.003439,0.001898,0.050982,0.993854,39468.249299
-0.002528,-0.000607,0.005083,-0.017053,-0.001386,0.988086,39468.254276
0.001733,-0.005933,0.002953,-0.048639,-0.052930,0.983966,39468.259301
-0.000397,0.001524,-0.004504,-0.046533,-0.022809,0.990649,39468.264272
0.003864,0.002589,-0.005569,-0.019525,0.029467,0.993579,39468.269301
0.001733,0.001524,0.000822,-0.000849,0.054736,0.995868,39468.274297
-0.001462,0.000459,0.008279,-0.020258,0.013446,0.984424,39468.279278
-0.000397,-0.003803,0.000822,-0.046533,-0.047162,0.968677,39468.284290
0.002799,0.002589,-0.002373,-0.046808,-0.037824,0.987811,39468.289279
0.001733,0.000459,-0.002373,-0.023462,0.020221,1.017749,39468.294297
0.004929,0.002589,-0.004504,0.000159,0.059771,1.019397,39468.299275
0.000668,-0.000607,0.000822,-0.006159,0.032672,0.987079,39468.304297
-0.000397,-0.000607,0.002953,-0.036188,-0.025098,0.970050,39468.309283
0.002799,0.006850,0.000822,-0.046991,-0.044324,0.989184,39468.314300
0.000668,0.000459,-0.001308,-0.038385,0.002002,1.012988,39468.319283
-0.000397,-0.001672,-0.003439,-0.015405,0.046679,1.004565,39468.324298
-0.001462,0.001524,0.000822,-0.001581,0.043200,0.982593,39468.329276
0.005994,0.001524,0.004018,-0.028040,-0.014936,0.983142,39468.334294
0.002799,-0.000607,-0.000243,-0.044428,-0.045423,0.983874,39468.339280
0.002799,0.000459,0.000822,-0.045984,-0.009626,0.996234,39468.344308
0.001733,0.003654,-0.001308,-0.017969,0.040271,1.000628,39468.349279
-0.001462,0.001524,-0.001308,0.004736,0.051898,0.995318,39468.354300
-0.004658,0.001524,-0.000243,-0.019525,0.002734,1.010425,39468.359277
0.003864,-0.002737,0.006149,-0.041223,-0.048352,0.985980,39468.364296
0.001733,0.002589,0.004018,-0.051477,-0.036634,0.998248,39468.369278
0.001733,0.000459,-0.001308,-0.021539,0.021594,1.013629,39468.374299
-0.001462,-0.000607,-0.002373,0.005102,0.049517,1.014178,39468.379273
-0.000397,0.000459,-0.001308,-0.011926,0.023242,0.996600,39468.384300
0.000668,-0.006998,0.002953,-0.038019,-0.032422,0.973437,39468.389275
0.000668,-0.002737,0.005083,-0.043970,-0.041852,0.981952,39468.394303
0.002799,0.001524,-0.002373,-0.030695,0.009143,1.012073,39468.399279
-0.002528,0.000459,-0.002373,-0.014490,0.049975,1.002002,39468.404302
0.002799,0.001524,0.000822,-0.011743,0.035327,0.986255,39468.409304
-0.000397,-0.001672,0.002953,-0.028589,-0.012738,0.971423,39468.414272
0.002799,0.002589,0.006149,-0.046533,-0.047620,0.994311,39468.419310
0.000668,0.001524,-0.001308,-0.039942,0.000262,1.012805,39468.424275
-0.000397,0.000459,-0.002373,-0.018884,0.044482,1.004199,39468.429301
0.005994,0.005785,-0.006634,-0.000574,0.050982,0.997333,39468.434272
0.002799,0.002589,0.000822,-0.015863,0.000537,0.988360,39468.439301
0.003864,-0.000607,0.001888,-0.038294,-0.044965,0.994677,39468.444275
0.000668,-0.003803,0.002953,-0.024744,0.021319,1.001819,39468.449308
0.002799,0.004720,-0.002373,0.003638,0.044116,1.015277,39468.454269
0.000668,0.004720,-0.004504,-0.008631,0.014727,1.002826,39468.459300
-0.002528,-0.000607,-0.000243,-0.044153,-0.041669,0.995135,39468.464275
0.001733,-0.003803,0.001888,-0.044336,-0.036359,0.992206,39468.469302
0.001733,-0.001672,0.002953,-0.024378,0.013354,1.016742,39468.474273
0.000668,0.000459,0.005083,-0.004053,0.054828,1.022052,39468.479307
0.003864,0.005785,-0.006634,-0.012659,0.037707,0.990558,39468.484274
0.003864,-0.002737,-0.004504,-0.038568,-0.023267,0.974719,39468.489305
-0.002528,-0.000607,0.000822,-0.042505,-0.041486,0.984607,39468.494276
-0.003593,0.001524,0.001888,-0.038111,-0.001661,1.010333,39468.499302
-0.002528,-0.006998,0.001888,-0.021173,0.045398,1.017840,39468.504275
0.000668,0.001524,-0.000243,-0.010919,0.041186,0.987170,39468.509308
0.000668,-0.000607,-0.006634,-0.024744,-0.008710,0.985705,39468.514271
0.002799,0.001524,0.000822,-0.039758,-0.043317,0.988818,39468.519307
-0.003593,-0.001672,0.002953,-0.045984,-0.017682,1.002368,39468.524270
-0.001462,-0.001672,0.002953,-0.020807,0.035510,0.999804,39468.529302
0.001733,-0.002737,0.000822,0.000708,0.051623,0.991656,39468.534273
0.001733,-0.000607,-0.000243,-0.015955,0.006121,1.002276,39468.539317
-0.001462,0.003654,0.000822,-0.042688,-0.043958,0.991382,39468.544298
0.002799,-0.000607,-0.004504,-0.052667,-0.034528,0.992114,39468.549280
-0.000397,-0.000607,0.004018,-0.029321,0.021777,1.016833,39468.554301
0.002799,0.000459,0.005083,0.003454,0.055468,1.011615,39468.559276
-0.001462,0.000459,0.005083,-0.012842,0.030474,1.008227,39468.564302
0.002799,0.002589,-0.004504,-0.041956,-0.024182,0.976184,39468.569282
-0.000397,-0.004868,-0.005569,-0.043054,-0.044141,0.980945,39468.574301
0.002799,-0.002737,0.004018,-0.026941,0.002642,1.008410,39468.579279
0.003864,0.002589,0.006149,-0.008631,0.051257,1.011798,39468.584313
0.001733,-0.002737,-0.000243,-0.012293,0.039172,0.999164,39468.589281
0.000668,0.002589,-0.001308,-0.025018,-0.021070,0.967761,39468.594305
-0.004658,-0.002737,-0.004504,-0.043237,-0.054486,0.989642,39468.599279
-0.001462,0.001524,0.000822,-0.044061,-0.016492,1.011889,39468.604305
0.001733,-0.009129,0.005083,-0.020990,0.036975,1.001178,39468.609279
-0.002528,-0.000607,0.002953,0.001990,0.048877,0.991382,39468.614302
-0.003593,0.001524,0.005083,-0.010553,0.004016,0.988360,39468.619283
-0.003593,0.002589,0.000822,-0.038294,-0.045057,0.998431,39468.624301
0.001733,0.002589,-0.001308,-0.049646,-0.022809,1.002460,39468.629276
-0.004658,-0.002737,0.002953,-0.026575,0.028552,1.000079,39468.634303
0.001733,-0.001672,0.000822,0.003638,0.046679,1.009326,39468.639277
0.000668,0.002589,0.002953,-0.008264,0.017291,0.989551,39468.644303
